
"Browser Version","Market Share % W48 2011"
"Comodo Dragon 11.4",0
"Flock 1.0",0
"Safari 1.0",0
"Iron 4.0",0
"Chromium 9.0",0
"SeaMonkey 2.1",0
"Midori 0.4",0
"Minefield 3.0",0
"Opera 8.5",0
"Anonymouse 0",0
"Iron 3.0",0
"Chromium 7.0",0
"Opera 8.0",0
"Comodo Dragon 13.2",0
"Netscape 4.03",0
"Firefox 0",0
"Minefield 3.7",0
"IE 5.0",0
"Safari 1.2",0
"Opera 10.2",0
"FrontPage 0",0
"Lunascape 6.4",0
"Comodo Dragon 9.0",0
"MS OPD 0",0
"Midori 0.2",0
"Comodo Dragon 6.0",0
"Chromium 6.0",0
"Epiphany 3.2",0
"Camino 1.5",0
"Galeon 2.0",0
"Netscape 7.1",0
"Lunascape 6.3",0
"Thunderbird 3.0",0
"Netscape 8.0",0
"Mozilla 1.0",0
"Windows Media Player 11.0",0
"Netscape 7.0",0
"Epiphany 3.0",0
"Camino 1.0",0
"Comodo Dragon 4.1",0
"Opera 7.5",0
"Netscape 8.1",0
"SeaMonkey 1.0",0
"IE 0",0
"Android 1.6",0
"Sleipnir 2.0",0
"IE 4.01",0
"Webaroo 0",0
"UC Browser 7.8",0
"Midori 0.3",0
"Netscape 4.7",0
"Lunascape 4.0",0
"SaferSurf 0",0
"Links 2.2",0
"Safari 1.1",0
"UC Browser 7.9",0
"Squid 0",0
"Lynx 2.8",0
"Chrome 0.0",0
"Konqueror 4.2",0
"Iron 2.0",0
"Android 3.6",0
"NetFront 3.4",0
"Netscape 4.79",0
"Lunascape 6.1",0
"Mozilla 1.6",0
"Safari 5.2",0
"Epiphany 2.14",0
"NetSurf 0",0
"Konqueror 3.2",0
"Flock 3.0",0
"Chromium 5.0",0
"Konqueror 4.1",0
"Netscape 6.2",0
"AOL 5.5",0
"IE 5.1",0
"Opera 7.2",0
"Anonymous 0",0
"SeaMonkey 2.8",0
"Windows Media Player 9.0",0
"Netscape 4.8",0
"Opera 7.0",0
"Epiphany 2.16",0
"Lunascape 6.0",0
"IE 5.2",0
"Comodo Dragon 4.0",0
"Konqueror 3.4",0
"Android 0.5",0
"Camino 0.8",0
"Firefox 1.4",0
"Iron 1.0",0
"Comodo Dragon 1.0",0
"Lunascape 5.0",0
"WebTV/MSNTV 1.0",0
"Opera 7.1",0
"Lunascape 5.1",0
"Chrome 3.1",0
"SeaMonkey 2.7",0
"Mozilla 1.2",0
"Opera 10.3",0
"Mozilla 1.4",0
"Iron 0",0
"Amiga 0",0
"Microsoft URL Control 0",0
"Netscape 3.0",0
"Netscape 4.5",0
"Iron 0.2",0
"Lunascape 4.8",0
"Mozilla 1.3",0
"Android 4.0",0
"iCab 3.0",0
"Midori 0.1",0
"UC Browser 1.0",0
"Proxomitron 0",0
"Minefield 3.1",0
"Minefield 3.6",0
"Dillo 0.8",0
"Lunascape 4.7",0
"Firebird 0",0
"Konqueror 3.3",0
"Opera 7.6",0
"Windows-Media-Player 10.0",0
"Lunascape 6.2",0
"Mozilla 1.5",0
"RockMelt 0.8",0
"Lunascape 4.6",0
"Links 2.1",0
"Android 3.9",0
"Epiphany 2.20",0
"ibisBrowser 0",0
"Opera 6.0",0
"Dillo 2.0",0
"Opera 8.1",0
"Chrome 8.1",0
"Apple-PubSub 0",0
"Epiphany 2.18",0
"Netscape 4.61",0
"Galeon 1.0",0
"Lunascape 3.6",0
"Lunascape 1.4",0
"Android 1.5",0
"Netscape 4.0",0
"Chromium 16.0",0
"Epiphany 1.4",0
"UC Browser 7.7",0
"Netscape 4.6",0
"Opera 3.0",0
"Minefield 3.2",0
"Lunascape 3.2",0
"Twitturly 0",0
"Microsoft-WebDAV 0",0
"Lunascape 1.1",0
"Camino 1.1",0
"Lunascape 3.0",0
"Microsoft Office Existence Discovery 0",0
"Sundance 0.9",0
"Netscape 6.1",0
"Camino 3.0",0
"w3m 0.5",0
"Lunascape 2.0",0
"SeaMonkey 1.5",0
"Netscape 4.51",0
"Lunascape 0",0
"iCab 2.9",0
"Chimera 0",0
"RockMelt 0.15",0
"Chrome 18.6",0
"Avant Browser 0",0
"SmallProxy 0",0
"Lunascape 4.1",0
"NetFront 3.3",0
"Midori 0",0
"Konqueror 3.0",0
"Epiphany 1.6",0
"Konqueror 3.1",0
"Camino 4.0",0
"Windows Media Player 4.0",0
"Shiira 1.2",0
"BrowseX 0",0
"Lunascape 3.1",0
"Chrome 2.1",0
"Windows Media Player 8.0",0
"Windows Media Player 10.0",0
"Iron 0.3",0
"Epiphany 1.0",0
"Android 1.0",0
"Android 4.1",0
"Mozilla 1.1",0
"Iron 0.4",0
"Camino 0.9",0
"Lunascape 1.2",0
"Opera 3.2",0
"Windows Media Player 7.0",0
"SeaMonkey 0",0
"Lunascape 1.3",0
"Lunascape 3.5",0
"Chrome 0.5",0
"Chrome 42.0",0
"Lunascape 1.05",0
"Epiphany 2.28",0
"Lunascape 4.3",0
"Anonymizied 0",0
"MS IPPPD 0",0
"Epiphany 3.3",0
"Epiphany 1.2",0
"Epiphany 1.8",0
"Android 1.1",0
"w3m 0",0
"Safari 7.0",0
"VLC 0",0
"Lunascape 4.9",0
"IE 4.5",0
"Lunascape 4.2",0
"ELinks 0.11",0
"Emacs/W3 0",0
"UC Browser 7.4",0
"Chrome 18.0",0
"Shiira 1.1",0
"Chromium 17.01",0
"Netscape 6.0",0
"Epiphany 10.0",0
"Arora 0.4",0
"Chrome 13.1",0
"Lunascape 1.03",0
"Chrome 9.5",0
"Epiphany 0.9",0
"Sundance 0",0
"Camino 0.0",0
"Epiphany 0.8",0
"Chrome 13.3",0
"UC Browser 7.6",0
"Lunascape 2.1",0
"Microsoft Visio 0",0
"Links 0",0
"ELinks 0.9",0
"Opera 14.0",0
"Shiira 0.9",0
"Minefield 4.2",0
"SlimBrowser 0",0
"ELinks 0.12",0
"WinAmp 0",0
"NetPositive 2.2",0
"Opera 15.0",0
"Opera 9.4",0
"Minefield 6.0",0
"Epiphany 0",0
"Iceweasel 0",0
"Android 3.5",0
"Opera 12.5",0
"Lynx 0",0
"Chrome 99.0",0
"iCab 0",0
"Microsoft 0",0
"Comodo Dragon 22.2",0
"HP Secure Web Browser 1.4",0
"BITS 0",0
"Lunascape 4.5",0
"Camino 0.7",0
"Opera 20.1",0
"Opera 3.1",0
"Camino 0",0
"RealPlayer 0",0
"Chrome 23.0",0
"Chrome 14.8",0
"iTunes 0",0
"Chrome 21.0",0
"Lynx 2.6",0
"Ace Explorer 0",0
"Chromium 0",0
"Amaya 9.5",0
"Netbox 0",0
"Anonymizer 0",0
"RockMelt 0.10",0
"Safari 0.0",0
"Chromium 98.8",0
"Epiphany 2.29",0
"Opera 77.0",0
"Chrome 12.3",0
"UC Browser 7.5",0
"Midori 1.19",0
"Microsoft Excel 12.0",0
"SeaMonkey 6.0",0
"HP Secure Web Browser 1.7",0
"Lunascape 0.97",0
"Opera 5.0",0
"Chrome 15.5",0
"Chrome 17.7",0
"Opera 50.5",0
"Opera 22.0",0
"Kindle 3.2",0
"Chrome 99.9",0
"MS IPP 0",0
"Opera 9.3",0
"Lunascape 1.04",0
